SampleID,GSM475656,GSM475657,GSM475658,GSM475659,GSM475660,GSM475661,GSM475662,GSM475663,GSM475664,GSM475665,GSM475666,GSM475667,GSM475668,GSM475669,GSM475670,GSM475671,GSM475672,GSM475673,GSM475674,GSM475675,GSM475676,GSM475677,GSM475678,GSM475679,GSM475680,GSM475681,GSM475682,GSM475683,GSM475684,GSM475685,GSM475686,GSM475687,GSM475688,GSM475689,GSM475690,GSM475691,GSM475692,GSM475693,GSM475694,GSM475695,GSM475696,GSM475697,GSM475698,GSM475699,GSM475700,GSM475701,GSM475702,GSM475703,GSM475704,GSM475705,GSM475706,GSM475707,GSM475708,GSM475709,GSM475710,GSM475711,GSM475712,GSM475713,GSM475714,GSM475715,GSM475716,GSM475717,GSM475718,GSM475719,GSM475720,GSM475721,GSM475722,GSM475723,GSM475724,GSM475725,GSM475726,GSM475727,GSM475728,GSM475729,GSM475730,GSM475731,GSM475732,GSM475733,GSM475734,GSM475735,GSM475736,GSM475737,GSM475738,GSM475739,GSM475740,GSM475741,GSM475742,GSM475743,GSM475744,GSM475745,GSM475746,GSM475747,GSM475748,GSM475749,GSM475750,GSM475751,GSM475752,GSM475753,GSM475754,GSM475755,GSM475756,GSM475757,GSM475758,GSM475759,GSM475760,GSM475761,GSM475762,GSM475763,GSM475764,GSM475765,GSM475766,GSM475767,GSM475768,GSM475769,GSM475770,GSM475771,GSM475772,GSM475773,GSM475774,GSM475775,GSM475776,GSM475777,GSM475778,GSM475779,GSM475780,GSM475781,GSM475782,GSM475783,GSM475784,GSM475785,GSM475786,GSM475787,GSM475788,GSM475789,GSM475790,GSM475791,GSM475792,GSM475793,GSM475794,GSM475795,GSM475796,GSM475797,GSM475798,GSM475799,GSM475800,GSM475801,GSM475802,GSM475803,GSM475804,GSM475805,GSM475806,GSM475807,GSM475808,GSM475809,GSM475810,GSM475811
AAAS,0.112735555,-0.34581749,-0.22321479,-0.441635323,0.037363567,0.465282986,-0.592726134,-0.347821607,0.139884109,-0.14164654,0.264599499,-0.151827579,0.258086559,0.022376049,0.059512131,-0.023498594,0.19649065,-0.008230375,0.269607694,-0.275770319,0.347978848,-0.226603319,-0.205637443,-0.048316942,0.08186638,0.070807087,0.017971142,0.034106807,-0.253163722,0.465430333,-0.005988199,-0.237672627,-0.360683428,0.340478857,-0.197699771,-0.003393104,-0.258095931,-0.301215367,0.027487472,-0.313290979,0.363820569,-0.180207386,-0.023625313,-0.417797203,-0.687955723,0.580371098,-0.103655141,-0.013177845,-0.476714356,-0.116741738,-0.258144816,-0.233472983,-0.003990035,-0.26612396,-0.139035938,0.037032826,0.340165886,0.13792947,0.014699141,0.344545231,-0.297561354,0.542265054,-0.225919581,0.063911062,1.084601691,-0.224967848,0.101231247,-0.550274622,-0.177382318,-0.15709164,-0.253200039,0.001913124,0.587822365,-0.54346419,-0.764820952,-0.55967208,-0.042812727,0.463561826,-0.464196413,0.668073722,-0.013270189,0.660145232,-0.320320726,0.093913812,-0.269268775,0.519187925,-0.467029936,0.00318119,-0.082808353,-0.448490642,0.11117022,-0.009765804,0.061338867,-0.285360373,0.095091132,0.443417606,-0.059089827,0.840655518,-0.522586266,-0.058252268,0.263720342,-0.319924974,-0.118494691,0.082225559,0.400009251,-0.098252451,0.137675195,0.229623887,-0.027486182,0.061010077,0.225300482,-0.159202989,0.093870316,-0.200230288,-0.46025699,0.012989538,-0.05779366,-0.21789467,0.266358217,0.108000918,0.626265191,0.839881279,-0.050426532,-0.006453212,0.097818396,-0.755536319,0.222883485,0.301984365,0.271026671,0.294909863,-0.152773436,0.194752607,0.14648532,-0.068473688,-0.013817786,0.474268239,0.23262586,0.996584003,0.021190885,0.385289625,0.050719809,0.0818571,-0.318518972,-0.086523734,-0.294517337,-0.260162472,0.40868508,0.167446355,-0.72689756,-0.231066171,0.045980293,0.193741859,0.072739718,-0.127616176,0.177457973,-0.270864501
AACS,2.05541268,-0.659088676,-0.329746879,-0.124086186,-0.178974926,-0.158827586,0.174349291,-0.149869214,0.856912786,-0.956520379,-0.723007405,-0.256270451,-0.121804433,-0.556174852,0.17744893,-0.039251326,-0.050461208,-0.171392327,0.358560738,-0.042906558,0.015060901,0.189462392,-0.379503943,0.952398795,-0.416516744,-0.335812452,-0.569323025,0.374363037,-0.33387635,-0.562893637,-0.099165102,0.489249158,-0.849172223,1.258343087,-0.379805791,0.872636555,0.960467387,-0.449887872,0.133178905,-0.770856713,-0.767674399,-0.50302513,0.424784437,0.04706423,-0.137114924,1.082096412,-0.373746218,0.835583566,-0.735834032,-0.1973582,-0.565498949,-0.49268397,-0.077367124,-0.241622268,-0.418384246,0.165871446,-0.189636911,0.528417631,-0.316017129,-0.156435826,-0.289928994,0.597751911,-0.295652276,0.013166711,2.371698244,-0.116882216,0.475304051,-0.135837818,0.456726417,-0.948961148,-0.528492641,2.43006991,-0.199666041,-0.438783712,0.311840941,-0.406496505,-0.329109513,-0.423504765,-0.20202324,0.650638085,-0.351541362,1.32719127,-0.072940667,1.150071386,-0.924447256,-0.01287029,-0.33439994,0.043454007,-0.006903902,-0.408005706,-0.043270952,0.170993016,0.011060296,-0.322529959,-0.593894302,0.271726707,-0.817827913,-0.444247446,-0.555979817,-0.195197685,0.46539993,-0.333576286,0.122184418,-0.077004471,0.281398996,0.17150822,0.466659556,0.519203151,-0.496952067,0.681981948,-0.300927306,-0.5764861,0.24770586,0.289029411,0.157473116,-0.547052091,-0.03563522,0.784025151,0.816857954,-0.386629002,0.405321521,1.238090085,0.879458528,0.751617436,-0.726738435,-0.277338187,0.921312531,-0.335434635,-0.637048135,0.615966097,-0.367090387,1.221035271,-0.437198256,-0.102725078,-1.562939479,-0.06737979,0.477033553,-0.074327737,-0.321497614,-1.021286445,-0.706526059,0.841897678,-0.067904873,0.163945371,-0.508089674,0.643200297,-0.838836091,-0.018300692,0.318946883,0.14719855,0.490382988,-0.284769328,1.187895611,-0.550456288,-0.406541468,-0.599998959
AACSP1,0.119083572,-0.037127996,-0.014678895,-0.238613113,-0.136240086,0.131494317,-0.070950074,0.034457396,-0.133061225,-0.214324486,0.031771605,-0.221283839,-0.152182975,-0.174796455,0.021866778,-0.125068689,-0.115078636,-0.012198035,-0.102534534,-0.092475587,0.032377318,-0.022634461,-0.01853411,-0.205211073,-0.221465152,-0.14306996,-0.025022555,-0.013560442,0.088576754,0.134305056,-0.009140181,-0.104522667,-0.231233596,0.516475456,-0.142677478,0.061972506,-0.085585921,-0.113067969,0.012851405,-0.194028266,0.009740101,0.111479061,-0.06695299,-0.19276938,-0.234271284,-0.036162954,0.005791859,0.090328391,-0.019327009,-0.149587256,-0.145653969,-0.054014834,-0.01176424,0.008875002,-0.029367765,-0.175759728,-0.077108996,0.007368872,-0.122933886,-0.028370445,0.198193162,0.173225695,0.07425672,0.216541577,1.953506317,-0.036909091,-0.269224029,0.213735678,-0.062033735,0.173472701,-0.092475587,-0.086409145,0.442992817,0.114761336,0.197517932,-0.042072938,-0.126251003,-0.123416837,-0.095509083,0.315511417,-0.06433786,0.587779276,0.377849496,0.030503866,-0.235806476,-0.099281472,-0.037172648,0.164736859,-0.050842803,-0.288407341,-0.179592228,0.250117256,-0.104156715,-0.042252922,0.18254286,-0.091375394,0.147802937,-0.011418112,-0.019327009,-0.229546311,0.123136997,0.020613652,-0.080757782,0.148356384,-0.224165284,-0.077521625,0.236560413,0.036116043,-0.010857449,0.142349092,-0.188674688,-0.19561856,-0.105887025,0.543283988,-0.063898658,0.161901143,-0.202798241,-0.116073281,0.141676666,0.221091149,-0.10555668,0.07476728,0.329738105,0.038191099,-0.202413889,0.370506077,-0.143557469,-0.059172088,0.180404336,0.059871509,0.083118564,-0.001852927,-0.196932552,-0.059980181,-0.10238925,0.011630493,-0.023388562,0.147417719,-0.036364987,-0.10404817,-0.054430634,-0.187803141,-0.246528228,-0.183330477,-0.115512018,0.173999464,0.081825083,0.085333117,0.111998196,-0.213254235,-0.143741443,-0.044522427,-0.018801214,-0.057593757,0.031105619,-0.060360943
AADAC,-1.563719287,-0.2308548,1.786634901,0.385945243,1.311070494,-1.208485614,-1.07437903,-0.257465137,3.207126263,2.20384587,2.668019433,0.883363404,-0.934478691,-0.711901544,-1.17043162,0.496441509,0.034150665,0.539695931,0.393824507,0.216522161,-1.208150236,0.621872117,-1.203162671,-0.910254384,0.659326203,-0.398791544,0.675926368,-1.178639718,1.40151249,-0.246016823,-0.211564104,2.798242884,0.336128588,-1.336525998,0.395657002,-1.421942184,-0.491477939,-0.256291293,-0.802541456,-0.000148,-0.258486462,0.163623604,-1.268980314,0.282869193,-0.742576419,-1.186559529,-0.82990208,-1.048703571,-0.771049412,-0.462776024,1.484771236,-0.816042513,0.4788947,-1.043348022,-0.915502058,1.148112005,0.273710511,-0.116381099,2.352639609,-1.492233936,-1.371646,-1.653822269,-0.707495481,-0.612265014,-1.799430454,1.446404958,-0.182654304,2.250024019,-1.26757652,-0.494393252,0.512167194,-1.270249046,3.804251122,-1.102621175,2.553419503,-0.325521242,-1.156379957,-0.132280471,2.189027281,-0.263592175,2.028566125,-1.433668569,-0.341852018,-1.583301302,0.170676341,-1.072300846,0.976130937,-0.569540207,-0.196708841,0.925083689,-0.485107767,-1.396943424,-0.69153747,-0.468694945,1.217584207,2.52728513,0.04105091,3.438095561,1.351445087,-0.32456902,1.905167788,-0.069791631,0.083322219,-0.66559361,-0.767405832,-1.0458083,-1.359988734,1.195309987,1.714250896,-1.55901351,0.413265362,-0.082979127,-0.499891227,-0.047548014,-1.261002559,-0.016161274,-0.90833717,-0.612256827,-1.674964032,3.064826456,-1.777414151,-1.676420623,0.258890337,-0.843749443,1.089970384,0.370088434,0.202167953,2.709142261,1.541835081,-1.235763506,0.693760211,-1.583279253,-0.346861581,0.260422669,-1.182499512,1.701488178,-0.751391441,-0.412523732,1.068263442,0.972122338,-0.548383774,-0.57619313,0.818612362,-0.71885867,-0.639034852,0.406209746,-2.234295611,-1.373344178,0.403935129,-1.887857898,-0.399778142,0.563196606,-1.369034236,3.552016082,-1.324554953,0.743908692
AADACL2,-0.205843862,0.080704193,-0.248024593,-0.100688134,0.102727271,-0.069533598,0.044801433,-0.286469337,0.424157788,0.054038113,-0.156475094,0.001580395,2.401051738,-0.223221977,-0.109432328,0.153496217,-0.001662725,0.009381468,0.131614228,0.630914501,-0.137666253,-0.218586977,-0.195844297,-0.008350829,0.225834832,0.008877166,0.154968304,-0.096643263,-0.199461136,0.007614372,-0.191317711,-0.198640583,-0.102951041,0.168153335,-0.021412677,-0.048356523,-0.190596153,-0.123098774,0.200269529,0.010379777,-0.218987642,-0.21625431,-0.136296764,0.033270995,-0.130281183,-0.114059263,-0.060601795,-0.016280698,-0.260905862,0.021129318,-0.063576476,0.255448315,-0.077182324,-0.069072411,-0.088203139,-0.163740735,-0.089675409,-0.113312856,-0.200312713,-0.135952843,-0.102028325,-0.033964286,-0.094621279,-0.045113219,0.123941864,-0.222066505,-0.282969456,0.331178997,0.047550292,-0.015232262,-0.094933501,-0.134630173,-0.032700174,-0.16448818,1.536045339,-0.089525187,0.031440971,0.269972249,0.029491367,1.016001299,-0.103264876,-0.196029379,-0.058064608,-0.230378171,-0.201751073,-0.047924276,0.145746517,-0.002629985,-0.080308323,-0.057683855,-0.016495709,0.008437342,-0.210598441,-0.081647634,0.220827444,-0.186951468,0.124022937,1.151988607,0.056372014,0.128271973,0.113232524,-0.166632855,-0.192498974,0.035110435,-0.215567344,-0.067149744,0.102565933,0.110021223,-0.084210839,-0.175862012,-0.09953049,-0.151846124,-0.026298226,-0.263480056,-0.024657555,-0.065404414,-0.060997191,-0.086758099,-0.18866885,-0.110630793,-0.181851433,0.108059096,0.154771142,0.118413142,-0.051378899,0.401487533,0.04003707,0.074261746,-0.242215895,-0.180630334,-0.084686936,-0.173618933,-0.230393771,0.042533623,0.04058692,-0.140134695,-0.018700919,-0.00449738,-0.172203819,-0.292248983,-0.148887126,-0.172346069,0.086461567,-0.221483806,0.107803014,0.049387646,-0.022127807,-0.094251564,0.618177125,-0.086879592,0.023465767,0.305531918,-0.214330698,0.216083984,-0.106667235,-0.110848534
AADACP1,-0.078427027,0.601426449,-0.219931653,-0.538376286,-0.369032837,-0.4194955,-0.314919202,0.090608689,1.796699137,-0.41640657,-0.532901122,1.300253118,-0.598004947,-0.529824465,-0.37180847,0.199478926,1.495020039,0.151246452,2.503958289,-0.318988297,-0.488689271,0.124284887,0.243829916,-0.532892328,-0.410006372,-0.347942994,-0.241332039,-0.582597018,-0.365181786,-0.429579988,-0.353131026,2.107326525,-0.276427502,-0.280507268,-0.517309465,-0.532136469,0.030607598,-0.634770908,3.470235801,-0.024153612,-0.312451542,-0.377082846,-0.567875964,-0.158072994,-0.605608901,-0.109072106,-0.16386878,-0.343258889,-0.524440462,0.169752935,-0.550002031,-0.224089889,-0.352538192,-0.326036075,0.081168855,-0.304026898,-0.596694087,-0.281313642,-0.405382331,-0.509402562,-0.360499903,-0.515573191,1.409144975,0.041116447,-0.354698714,-0.314502593,-0.152691017,-0.275629738,-0.550505183,-0.084010422,-0.263112681,-0.349484057,5.896154445,-0.449465243,0.066766996,0.059039431,0.034107672,0.864270708,0.039770049,-0.497027264,-0.309484195,-0.496265573,-0.12125606,-0.44241167,-0.422739691,-0.359556371,-0.296547497,-0.266589224,-0.236905805,0.044244605,-0.320308653,-0.409337148,1.329046856,-0.045404323,-0.477907263,-0.351766339,-0.47308757,1.078647566,-0.261188875,-0.35203938,-0.457445616,-0.059509677,1.271705041,0.622450139,0.003080848,-0.693941016,-0.208370334,5.557952555,-0.382126423,-0.591305427,-0.51757027,-0.581741291,-0.250952072,-0.524051192,-0.318360991,-0.365450244,-0.423309384,-0.422161717,-0.349498856,0.036122876,-0.643885856,-0.368267452,0.511140058,-0.569992941,-0.434799858,-0.382126423,1.591892482,-0.463855332,-0.480479276,-0.693960025,-0.225753481,-0.510839831,-0.254146962,-0.303035588,-0.470732506,3.715055868,-0.01736749,-0.447574186,4.115512318,-0.633211071,-0.48697421,-0.516398854,-0.172159094,-0.472971713,0.680201057,-0.193225821,-0.594990015,-0.432270756,1.138632736,-0.499011797,-0.211134449,-0.474389637,1.393104458,-0.295084298,-0.260538954,-0.571787169
AADAT,0.465793344,0.392364773,0.674374753,0.2443209,0.179535608,0.587016266,-0.659377128,0.498615723,-0.511125816,-0.037778911,-0.36474815,0.40346009,-0.205619327,0.024666123,-1.028840259,-0.037736593,-0.657764803,0.94373169,0.844901895,0.04929181,-0.229217483,-0.180663974,-0.21039749,-0.291096318,-0.590355332,-0.613839437,0.166866357,-0.274437978,0.525770183,-0.30749357,-0.068017093,-0.521779831,-0.059111864,0.908065478,-0.277484543,-0.437022748,0.246528222,-0.199433112,2.25981069,0.192029282,-0.700198197,0.15922894,0.129251671,0.402351579,0.120780407,-0.674384197,0.30001682,1.57819702,-0.483443258,0.323096948,-0.088878434,-0.311446621,-0.06060038,0.001539133,-0.440060768,0.026800739,-0.860651894,-0.848042926,-0.105834408,-0.111046516,-0.291568826,-0.724787196,-0.369480045,-0.071083578,-0.749036484,-0.380373931,0.364674399,0.216827684,0.986555498,-0.124413764,0.139869124,1.318115707,-0.506546591,-0.030349591,0.336988246,-0.240921403,-0.03384403,0.05231422,0.275211619,-0.142747666,-0.251103336,0.37472774,0.34063957,0.165227023,0.126624234,1.088913949,0.182244599,0.257410262,0.653635854,0.159997448,0.033638061,-0.094944865,0.200657444,-0.07113408,0.525030063,-0.640337161,-0.16234687,-0.402394143,0.001925286,-0.138803121,-0.570820452,-0.02367321,-0.116637858,-0.875769785,-0.349006196,-1.130460502,-0.95280712,0.120537497,0.247116893,0.282705891,0.320059797,-0.508682184,-0.031007771,-1.101291659,0.48965862,-0.213901867,-0.703297534,0.361059304,-0.378826041,0.266130728,-0.942298376,1.091084148,-0.402776398,0.084101595,0.227995528,-0.189851081,-0.103687121,-0.401496457,-1.168122457,-0.608496591,-0.193577998,1.713809724,2.656082398,-0.640560455,-0.146660052,-0.650138249,0.800479943,0.248223514,-0.173013645,-0.590750162,0.287655249,-0.283004519,0.734266134,2.207013112,-0.291102206,-0.045613586,0.525700668,-0.182335385,-0.02448411,1.329989566,-0.162771261,-0.610064643,0.76529343,-0.107721786,-0.164981461,-0.399266398
AAED1,0.038511195,-0.014415724,0.95180465,0.272984125,0.125195222,0.202503306,0.160784253,-0.004821937,-0.419846362,0.514404212,-0.195423579,0.164275864,0.196366849,0.549332654,-0.810958864,1.051963189,0.057750672,0.021888972,-0.052842917,0.268727852,-0.681938556,0.218747811,0.398038215,-0.55672444,0.734616802,-0.031861594,0.638341677,-0.096154262,0.03027414,0.051480979,0.251026814,-0.736061201,0.195499458,-0.965862752,1.030548349,-0.245656074,-0.932025365,1.012047448,-0.384463883,0.520431477,-0.330454835,1.200410584,-0.061745304,-0.014493408,0.006730084,-0.84868095,0.534812416,-0.386726112,0.477529495,0.14853736,0.741013951,1.013100968,-0.168324276,-0.283899631,-0.381282325,0.163836071,0.08061419,0.130684082,0.380782167,0.333190906,0.500151186,-0.213126592,0.253176076,-0.812857445,-0.778019941,-0.118380468,-0.132302867,0.140822632,-0.594029332,0.721809765,0.156013801,-0.356454885,-0.812857445,0.277189091,-0.353658271,-0.124902719,0.77270849,-0.809885117,-0.045345656,0.371870387,0.773684628,-0.401483891,-0.053820437,-1.111418877,0.276478324,-1.048920633,0.55266602,0.136331721,-0.683650546,0.066255811,0.321422183,0.408963514,-0.404311825,-0.304743053,0.036184866,-0.13569301,0.915613751,-0.125352791,0.18594095,0.518423055,-0.363434467,0.619340862,-0.426230251,-0.608716065,-0.251400168,-0.375713909,0.20104911,2.381941926,0.150194034,-0.930608967,0.925359735,0.55812149,-0.120460064,-0.054377855,-1.257393233,0.646613198,-0.15326463,-0.775345668,-0.809885117,-0.20329225,-0.511093584,-1.769428792,-0.243808281,0.013489517,-0.020113232,0.202918683,0.142794684,0.190356948,-0.323295588,-0.755981506,0.703808101,-1.460120244,-1.331116814,0.039639371,0.800334568,0.386636785,-0.223248461,0.619881687,-0.2869295,-0.128100048,0.28000416,-0.315608479,-0.100754805,-0.945340776,0.507762621,0.192203256,-1.152786829,0.175785623,-0.870690706,-0.470586404,-0.37521238,0.674763189,0.865744344,0.19314992,0.286910619,0.324904062
AAGAB,0.374345066,-0.018116209,0.168383588,-0.394092825,-0.378046825,-0.229914824,-0.029418588,-0.058952287,0.449897287,-0.30261104,-0.31274262,-0.1262076,-0.284999841,0.029609395,0.364632208,-0.089050788,0.079766673,0.288402369,-0.035605459,-0.220607317,-0.069838433,-0.34521212,-0.289708666,-0.003922708,-0.148866146,-0.059913192,0.555768811,-0.062242805,-0.031607639,-0.000613,-0.163933047,0.203725667,-0.110588971,0.535153515,-0.273642563,0.159301471,0.281196294,-0.144784136,-0.074046828,0.312340696,-0.150117861,0.211759303,0.466860581,0.004788196,0.116260873,0.279634183,-0.008996957,0.226937571,-0.35285527,0.153669029,-0.24262923,0.034068941,0.03176049,0.067487877,0.125564261,-0.262108149,-0.16344812,1.371126219,-0.354440569,0.267493627,-0.031001739,0.188597367,-0.319751498,0.106391574,0.567917896,-0.396926126,0.043027384,0.153485821,0.195105601,-0.210253779,-0.158002786,0.237477026,0.620878623,-0.313163281,0.98879911,0.050889856,-0.111745373,0.131768107,-0.132307369,0.150034784,-0.200042792,0.313118355,-0.1901688,0.422648643,-0.385031754,0.538524038,0.120199286,0.051736635,0.441545177,-0.592014265,-0.045970367,0.3064322,0.056977597,-0.276571034,-0.305773737,0.028822911,0.558782835,-0.198468554,0.304102527,-0.019435671,-0.026324903,-0.446724188,-0.103202679,-0.525294548,-0.370721884,-0.25395514,0.037922759,0.476789711,-0.538445435,-0.188618766,-0.135592394,-0.112657744,-0.183774957,-0.198112826,-0.111016569,-0.249996756,-0.571042419,-0.096122783,-0.237739494,-0.585777048,0.021805777,-0.258441642,0.121755359,0.084395853,-0.274667923,0.52566948,0.630378777,-0.232403375,-0.382931888,0.190184681,-0.321008698,0.282774012,-0.431477423,-0.115624415,-0.241236747,0.184021894,0.144283593,-0.378015679,-0.332628692,-0.49333386,-0.382791709,-0.065393408,-0.197148419,-0.254401226,-0.39814964,0.307389684,-0.03773424,0.288021082,0.79875014,0.581533146,0.387793664,-0.209545669,0.446486076,-0.195194629,-0.133102406,-0.415491037
AAK1,0.046793811,-0.012243543,-0.10514102,-0.084939052,-0.016208977,-0.043764698,-0.131509273,-0.230303779,0.162501702,-0.159828165,-0.031522562,-0.081757179,0.370332572,-0.066740911,0.022840762,-0.135818341,-0.024186771,0.050948177,-0.093085308,0.10446497,-0.0024824,-0.069815524,-0.056415889,0.160735978,-0.1238465,0.16453854,0.074873276,-0.117802584,-0.176374753,-0.089080214,-0.140532781,-0.224593458,-0.232483231,0.258903395,-0.135772601,-0.048518648,-0.186347555,-0.084535864,0.151621533,-0.01402366,-0.135762024,-0.076988231,-0.125896942,-0.117702072,-0.135855174,-0.04640405,-0.143972563,-0.267001862,0.092265195,-0.081293705,-0.096339833,0.005824767,-0.102139353,0.043928103,0.232070927,-0.035042894,-0.125007641,0.126052651,-0.122700208,-0.028276185,-0.045072711,0.042448556,-0.029797101,0.248834335,0.16649226,-0.016241398,-0.115160132,-0.096507584,0.054417037,0.050632106,-0.046321982,0.037625022,0.108810943,0.213526591,0.357143041,0.54430622,-0.022597387,0.021074151,0.011375845,0.512335646,-0.069124386,-0.162424243,-0.021342786,-0.150117277,-0.070020197,-0.035028223,-0.154220807,-0.065316336,-0.020004912,0.000303,-0.078316743,0.152886359,0.035577751,-0.136991929,0.013567624,0.066066206,0.179785651,0.295493384,0.12997658,-0.054559749,0.199687394,-0.136660952,0.52666627,0.107907655,-0.069183314,-0.057465968,0.351974794,0.166170453,-0.108476692,-0.020034021,-0.062194265,-0.046764682,0.014561185,0.003492168,-0.096110359,-0.087995218,-0.09409209,-0.075442631,-0.072537333,-0.319611592,1.03628923,-0.055586981,0.206968267,-0.015541614,0.000102,0.300571907,-0.084945934,-0.136621594,0.032816008,0.919337925,-0.272862785,-0.000917,-0.184617576,-0.093701747,0.070751047,0.559169307,0.057686159,-0.11451078,0.03313478,-0.088099355,-0.006039582,-0.185280401,-0.096011746,-0.269150155,-0.145407295,0.182467089,0.070692739,-0.099437517,0.776744907,0.065763192,0.000951,-0.110046035,0.32738977,-0.222744696,-0.398362752,0.066720134
AAMDC,0.084041569,-0.053501482,0.749353761,0.532653919,0.434601373,-0.157360553,0.138100438,0.642286651,0.18971767,0.061520503,-0.454026991,0.202374484,-0.188082913,0.19336945,-0.052310305,0.459826097,0.111922501,0.292373613,-0.20175858,0.040447265,-0.193316377,0.50797367,0.613563086,-0.775576014,-0.253919086,-0.390022398,0.676568434,0.074736778,0.079922632,-0.292555997,0.712338113,-0.140570649,0.075148299,-1.068914326,-0.086372835,0.205481444,-0.099421297,0.851034919,-0.578834413,0.524932846,-0.056170583,0.547763116,-0.356941041,0.496730719,0.176114894,-0.291852575,0.430031847,-0.176565496,0.016604704,0.241043382,0.003953989,0.358187047,0.209497452,0.467351552,-0.26718195,-0.060743801,-0.800196112,-0.80844443,0.598345728,-0.042050203,0.090591984,0.475363369,0.425339144,-0.229190985,0.770063355,0.412469436,0.157264537,0.669288615,-0.048409602,-0.007382075,0.383269743,0.307764758,-0.655852153,-0.126763521,-0.561663853,-0.671967627,0.433524276,-0.03365735,0.088367197,0.82317863,0.433337251,0.528535957,0.565052597,0.208236156,0.362633853,0.151555052,0.460660776,-0.071798125,-0.278465464,0.469415183,-0.017984016,0.036299833,-0.098889364,0.372703685,0.872764083,-0.763177279,-0.180422771,-0.862977197,0.538343544,0.165883628,0.122796192,-0.045439157,-0.75459919,-0.876684446,-0.244666107,-0.563800265,-0.066184807,-0.542715672,0.335131724,0.186624149,-0.188967876,0.040447265,-0.453821994,0.241410489,-0.129510708,-0.081037065,-0.272899121,0.067332834,-0.117242535,0.424713282,0.016193281,0.409131885,0.197982166,-0.476120856,0.080567493,-0.216109244,-0.082293013,-0.057020154,-0.042692849,0.59287342,0.432319569,-0.662432439,0.041748355,-0.492416974,-0.017537078,-1.041743309,-0.207016274,-0.766918002,-0.061912987,-0.292034596,-0.330596205,-0.538554861,0.381411112,-0.504209332,-0.290050453,-0.403990505,-0.108700783,-0.971788884,0.032675519,-0.43975865,-0.125901746,0.104731297,-0.250716227,-0.20138637,-0.384043954,-0.027170447
AAMP,0.013406175,-0.218994131,-0.157085859,-0.288165103,0.12165183,0.365416957,-0.149933698,-0.247468849,0.248107293,0.199355114,0.368863226,-0.000134,-0.223235864,0.209488604,0.923039132,0.028477262,0.157603574,-0.342066319,0.131498897,-0.516294762,-0.01129105,-0.29750049,-0.440565507,-0.509727331,0.188263158,-0.482260665,-0.188996789,-0.008802035,0.159712788,0.037530196,0.001674065,0.050886132,-0.36668246,-0.007893521,-0.079861676,0.185097576,0.220020059,0.140118383,0.196892563,-0.124949347,0.169685068,0.099612448,0.446173927,-0.14237737,-0.41279479,0.064379406,0.042949436,0.831255263,-0.154260492,0.203371045,-0.061121162,0.265802773,0.357813425,0.762524008,0.201176034,0.008678607,0.512348502,0.059324893,-0.066590337,0.516414584,-0.0879248,0.04744809,-0.120827853,0.239153693,0.221242844,-0.341991389,0.05062993,-0.43178629,-0.486973363,-0.234791209,-0.29294721,0.163409791,-0.083669475,-0.905103806,-0.692135514,-0.871445344,0.070703608,-0.783732562,-0.520041971,0.244296335,0.058397605,0.267035768,-0.462051207,0.073270724,-0.327509475,-0.401851266,-0.215786973,0.281927723,0.236134095,-0.26992142,0.234467654,0.226185496,-0.459625371,-0.322907331,0.106303845,0.110814389,-0.219158576,0.359457189,-0.043784753,-0.119873882,-0.236716459,-0.471111712,-0.490441533,-0.709959424,0.332289838,0.008678607,0.01049386,0.131775251,-0.222570595,0.423295547,-0.089095275,-0.474301219,0.576277303,0.091672834,-0.495576314,0.183236865,0.184495896,-0.146687936,-0.140423844,0.225505358,0.428341838,-0.291662268,0.246979049,0.484074075,0.075480593,0.082379189,0.273758465,0.241770697,-0.02738462,0.201205869,-0.203982171,0.669861586,0.117477904,0.121429341,0.103785807,0.799271399,0.248357971,0.518552514,0.535080771,-0.185789632,0.44269054,0.24168225,-0.725626927,-0.45857097,-0.332512954,0.006057034,1.117892095,0.136379987,-0.052000293,0.413905925,-0.107408259,-0.183148852,0.246702914,-0.183781969,-0.363649939,-0.256482479
